M_H,T_eff,log_g,z,Y,i,r
35,59000,g50,0.0,0.0,0.0,0.0
35,59000,g55,0.0,0.0,0.0,0.0
35,6000,g00,0.0,0.0,0.0,0.0
35,6000,g05,0.0,0.0,0.0,0.0
35,6000,g10,384602283963099.5,328097290676024.5,521223612723797.7,721097200516762.0
35,6000,g15,399842423454580.3,340052671858264.94,542037920161462.94,731523939042667.5
35,6000,g20,377065450168807.3,321488230195385.06,509352432506800.25,709167460818264.0
35,6000,g25,391658054667926.5,334109366241554.7,531771331006746.6,732101588334890.9
35,6000,g30,364783230857865.94,310635881230631.0,490248550963994.5,686819747261731.8
35,6000,g35,398239155652853.2,339040675241648.25,540321443663078.4,732491853192951.2
35,6000,g40,330178611436146.7,280601773220783.22,440496226497377.2,620495521525188.5
35,6000,g45,396945491699115.1,338180438817338.7,539119910264493.56,734734338715210.0
35,6000,g50,394697996186244.25,336550686587912.06,536102913599654.56,734064491059442.6
35,6000,g55,0.0,0.0,0.0,0.0
35,60000,g00,0.0,0.0,0.0,0.0
35,60000,g05,0.0,0.0,0.0,0.0
35,60000,g10,0.0,0.0,0.0,0.0
35,60000,g15,0.0,0.0,0.0,0.0
35,60000,g20,0.0,0.0,0.0,0.0
35,60000,g25,0.0,0.0,0.0,0.0
35,60000,g30,0.0,0.0,0.0,0.0
35,60000,g35,0.0,0.0,0.0,0.0
35,60000,g40,1.444052341199423e+16,1.0615893265186092e+16,2.7132063799340716e+16,5.879718103132336e+16
35,60000,g45,1.3874949563648852e+16,1.0186546121387074e+16,2.6108862612284692e+16,5.671909338959408e+16
35,60000,g50,0.0,0.0,0.0,0.0
35,60000,g55,0.0,0.0,0.0,0.0
35,6100,g00,0.0,0.0,0.0,0.0
35,6100,g05,0.0,0.0,0.0,0.0
35,6100,g10,396000177538684.5,336609659083289.3,537658395808769.0,758171531612312.1
35,6100,g15,383445050291525.3,325428664585316.2,517405813543126.7,734498161645410.0
35,6100,g20,414874218544198.2,352530647411200.75,567364182967414.0,781310878837315.8
35,6100,g25,416691326772190.5,353755555159470.2,569398706181856.5,780141772479587.2
35,6100,g30,413704862127187.2,351810883124434.6,565924550630451.6,783849258673561.9
35,6100,g35,410698398036883.25,349406976374653.06,561278645261290.44,781752202845839.9
35,6100,g40,346565750097204.7,293448540941279.7,463568823149344.44,662194352995998.1
35,6100,g45,403747096809166.44,343455007312103.94,550454736054872.4,770778323576816.1
35,6100,g50,419236553363993.25,355451184556830.94,572494694462435.5,781003110557505.9
35,6100,g55,0.0,0.0,0.0,0.0
35,61000,g00,0.0,0.0,0.0,0.0
35,61000,g05,0.0,0.0,0.0,0.0
35,61000,g10,0.0,0.0,0.0,0.0
35,61000,g15,0.0,0.0,0.0,0.0
35,61000,g20,0.0,0.0,0.0,0.0
35,61000,g25,0.0,0.0,0.0,0.0
35,61000,g30,0.0,0.0,0.0,0.0
35,61000,g35,0.0,0.0,0.0,0.0
35,61000,g40,1.4708244218250634e+16,1.0810005491706494e+16,2.764827452945214e+16,5.9943642578095624e+16
35,61000,g45,1.4106534556355046e+16,1.0354139737917434e+16,2.6553094611461996e+16,5.770121969973009e+16
35,61000,g50,0.0,0.0,0.0,0.0
35,61000,g55,0.0,0.0,0.0,0.0
35,6200,g00,0.0,0.0,0.0,0.0
35,6200,g05,0.0,0.0,0.0,0.0
35,6200,g10,433202275453762.9,367443042563153.9,596559535516240.0,835417306815177.0
35,6200,g15,437633134733542.75,370069448960227.9,601789154558593.1,829727262079989.2
35,6200,g20,434978749061137.6,368657948492130.3,599254807470949.8,834980996399116.4
35,6200,g25,363480461117291.94,306642226144295.7,487021907061058.5,705212951482307.5
35,6200,g30,402260253600232.56,340326415104494.1,544513106910970.06,783278900288773.6
35,6200,g35,423541394911396.0,359312572230838.1,580650550082966.9,823024705609680.4
35,6200,g40,430477031462828.94,365281964472866.3,591963207162488.5,834013598339801.0
35,6200,g45,436036821908938.5,369180673110442.1,600193192474432.4,831651026074878.6
35,6200,g50,415073125062521.75,351720873042456.4,566127353393210.2,807464083840252.0
35,6200,g55,0.0,0.0,0.0,0.0
35,62000,g00,0.0,0.0,0.0,0.0
35,62000,g05,0.0,0.0,0.0,0.0
35,62000,g10,0.0,0.0,0.0,0.0
35,62000,g15,0.0,0.0,0.0,0.0
35,62000,g20,0.0,0.0,0.0,0.0
35,62000,g25,0.0,0.0,0.0,0.0
35,62000,g30,0.0,0.0,0.0,0.0
35,62000,g35,0.0,0.0,0.0,0.0
35,62000,g40,1.498442524905592e+16,1.1010833266233726e+16,2.8176820151957076e+16,6.11104609084505e+16
35,62000,g45,1.4337306334179696e+16,1.0521129983124812e+16,2.699600577367949e+16,5.868356160932915e+16
35,62000,g50,0.0,0.0,0.0,0.0
35,62000,g55,0.0,0.0,0.0,0.0
35,6300,g00,0.0,0.0,0.0,0.0
35,6300,g05,0.0,0.0,0.0,0.0
35,6300,g10,453764990026756.6,383625608991711.4,629206918918934.6,885540144041164.5
35,6300,g15,457194173258041.0,385620286165664.1,633017715113311.0,881752489022015.8
35,6300,g20,434936521367508.3,367594249027129.5,595537065742708.4,860663044724297.6
35,6300,g25,452794857762990.0,383160242001352.2,627538541235221.9,888306508689266.0
35,6300,g30,443970935113968.94,375686660313411.75,611719466545061.5,877673590564461.9
35,6300,g35,450673009408395.1,381502357536284.94,623431275710313.0,888483168376324.8
35,6300,g40,380750464796875.94,320005713750888.4,510923117934198.06,749333239448235.2
35,6300,g45,455206607439080.94,384438787272340.3,630827478668144.2,882945864922684.4
35,6300,g50,421520603931961.0,355466070483220.44,572153291872915.4,833276954964034.2
35,6300,g55,0.0,0.0,0.0,0.0
35,63000,g00,0.0,0.0,0.0,0.0
35,63000,g05,0.0,0.0,0.0,0.0
35,63000,g10,0.0,0.0,0.0,0.0
35,63000,g15,0.0,0.0,0.0,0.0
35,63000,g20,0.0,0.0,0.0,0.0
35,63000,g25,0.0,0.0,0.0,0.0
35,63000,g30,0.0,0.0,0.0,0.0
35,63000,g35,0.0,0.0,0.0,0.0
35,63000,g40,1.5205823832882536e+16,1.1170163621718512e+16,2.861043136463231e+16,6.209007548478993e+16
35,63000,g45,1.4544887817093538e+16,1.0671178239507116e+16,2.7395711238720816e+16,5.957348527848407e+16
35,63000,g50,0.0,0.0,0.0,0.0
35,63000,g55,0.0,0.0,0.0,0.0
35,6400,g00,0.0,0.0,0.0,0.0
35,6400,g05,0.0,0.0,0.0,0.0
35,6400,g10,464539375478704.9,392109411372249.0,642983076375577.1,933893466051977.0
35,6400,g15,473998083790382.0,399845530393494.56,661567790709354.1,940801623655229.0
35,6400,g20,471543442233551.44,398225483410403.5,655909514761128.8,945484557448582.8
35,6400,g25,455657603301668.2,384015831689876.7,625977886515147.4,916350529459999.6
35,6400,g30,473390997723834.1,399636216693118.2,660142761350734.1,944410064739035.5
35,6400,g35,398522467551593.44,333752756248644.0,534880045942510.44,795592961085963.5
35,6400,g40,476296416761884.9,400723051106315.94,663791410199687.9,933430741896851.6
35,6400,g45,441559872573843.25,371186030442183.06,600414208290239.8,886327942400466.9
35,6400,g50,475081894680614.06,400229709232317.6,662789493384774.2,936770970814816.9
35,6400,g55,0.0,0.0,0.0,0.0
35,64000,g00,0.0,0.0,0.0,0.0
35,64000,g05,0.0,0.0,0.0,0.0
35,64000,g10,0.0,0.0,0.0,0.0
35,64000,g15,0.0,0.0,0.0,0.0
35,64000,g20,0.0,0.0,0.0,0.0
35,64000,g25,0.0,0.0,0.0,0.0
35,64000,g30,0.0,0.0,0.0,0.0
35,64000,g35,0.0,0.0,0.0,0.0
35,64000,g40,1.4769698928905032e+16,1.0833501218593778e+16,2.783061390418601e+16,6.054974371708465e+16
35,64000,g45,1.5490497689338834e+16,1.1377174240519492e+16,2.9154949120282176e+16,6.32896028666059e+16
35,64000,g50,0.0,0.0,0.0,0.0
35,64000,g55,0.0,0.0,0.0,0.0
35,6500,g00,0.0,0.0,0.0,0.0
35,6500,g05,0.0,0.0,0.0,0.0
35,6500,g10,485728845166952.3,409049673095887.7,675001377735546.9,992600150048354.2
35,6500,g15,496189516539076.1,416388883427919.0,696024321864236.6,987810728536925.1
35,6500,g20,476733218820842.06,400592962888403.56,656662379983044.4,973360015376638.0
35,6500,g25,494278537384168.8,416386708023525.8,693374765518618.8,1002606253229421.5
35,6500,g30,492869203168948.75,415355188335178.06,689123987632938.5,1004839978739013.5
35,6500,g35,495111208150917.75,416139030814690.7,695207058616381.9,992166303873339.1
35,6500,g40,462013392118429.94,387181777929220.1,628881317679546.5,940896690407616.4
35,6500,g45,494495275575507.3,416247818771139.2,694655616304758.4,998061459872883.1
35,6500,g50,416456103919529.0,347456090758269.75,558612707353023.8,842520028786361.8
35,6500,g55,0.0,0.0,0.0,0.0
35,65000,g00,0.0,0.0,0.0,0.0
35,65000,g05,0.0,0.0,0.0,0.0
35,65000,g10,0.0,0.0,0.0,0.0
35,65000,g15,0.0,0.0,0.0,0.0
35,65000,g20,0.0,0.0,0.0,0.0
35,65000,g25,0.0,0.0,0.0,0.0
35,65000,g30,0.0,0.0,0.0,0.0
35,65000,g35,0.0,0.0,0.0,0.0
35,65000,g40,1.4974310606047494e+16,1.0980890605689166e+16,2.822880842040785e+16,6.145086357580643e+16
35,65000,g45,1.5747902690907846e+16,1.1563273125053848e+16,2.965338678392388e+16,6.440453077573269e+16
35,65000,g50,0.0,0.0,0.0,0.0
35,65000,g55,0.0,0.0,0.0,0.0
35,6600,g00,0.0,0.0,0.0,0.0
35,6600,g05,0.0,0.0,0.0,0.0
35,6600,g10,514772270738085.8,432909802640266.5,723181480036804.9,1066525702007615.8
35,6600,g15,434440963693668.75,361134918478951.5,582003370361900.0,890129808516813.4
35,6600,g20,516110686044150.2,433500982527991.25,729477978489744.0,1058647816358296.9
35,6600,g25,506874952001585.3,425926846480953.1,706807147704073.6,1051768986057467.2
35,6600,g30,516143535170804.94,432883084394350.4,729547632638765.9,1051458478773269.9
35,6600,g35,516445473505550.6,432483981662031.2,729149840727292.2,1044664301691313.6
35,6600,g40,482844585357522.25,403377151336336.7,657440334650409.8,996957559568799.0
35,6600,g45,498129009946571.25,417500625762553.2,687502760648888.9,1032227326763221.8
35,6600,g50,515890028739913.56,433739431126276.75,727724575438139.9,1063641090367529.5
35,6600,g55,0.0,0.0,0.0,0.0
35,66000,g00,0.0,0.0,0.0,0.0
35,66000,g05,0.0,0.0,0.0,0.0
35,66000,g10,0.0,0.0,0.0,0.0
35,66000,g15,0.0,0.0,0.0,0.0
35,66000,g20,0.0,0.0,0.0,0.0
35,66000,g25,0.0,0.0,0.0,0.0
35,66000,g30,0.0,0.0,0.0,0.0
35,66000,g35,0.0,0.0,0.0,0.0
35,66000,g40,1.6041537634080672e+16,1.1777015741431168e+16,3.0213459169739284e+16,6.563715941162573e+16
35,66000,g45,1.5200530228411318e+16,1.1143729425202918e+16,2.8669932896546628e+16,6.245188222283727e+16
35,66000,g50,0.0,0.0,0.0,0.0
35,66000,g55,0.0,0.0,0.0,0.0
35,6700,g00,0.0,0.0,0.0,0.0
35,6700,g05,0.0,0.0,0.0,0.0
35,6700,g10,452860052561290.5,375001378574003.8,605601886920813.9,939015216519625.8
35,6700,g15,537297398555983.06,448935361709783.25,763588806100525.1,1104553177362480.6
35,6700,g20,504096524507820.7,419817172466971.56,686203053102240.2,1054509867586029.8
35,6700,g25,536435358931084.2,450218919149159.4,756713612481041.9,1127506172550796.8
35,6700,g30,537400612780759.4,450624269158064.4,764152249022634.0,1120310481677953.1
35,6700,g35,537815047329422.5,451398357156987.94,762805764970537.5,1127173470796994.0
35,6700,g40,529441963944501.25,443852500850644.7,740565522066281.5,1115086091826261.0
35,6700,g45,520353933711983.94,434969187130343.06,719259524197035.0,1093623090314033.1
35,6700,g50,537130748530962.9,449648492712287.2,764177698438381.8,1112606881976220.6
35,6700,g55,0.0,0.0,0.0,0.0
35,67000,g00,0.0,0.0,0.0,0.0
35,67000,g05,0.0,0.0,0.0,0.0
35,67000,g10,0.0,0.0,0.0,0.0
35,67000,g15,0.0,0.0,0.0,0.0
35,67000,g20,0.0,0.0,0.0,0.0
35,67000,g25,0.0,0.0,0.0,0.0
35,67000,g30,0.0,0.0,0.0,0.0
35,67000,g35,0.0,0.0,0.0,0.0
35,67000,g40,1.5411087310427598e+16,1.1294861027377898e+16,2.9084598090005404e+16,6.3406237892768184e+16
35,67000,g45,1.6324928409678254e+16,1.198171828282029e+16,3.076380603881864e+16,6.687285677436268e+16
35,67000,g50,0.0,0.0,0.0,0.0
35,67000,g55,0.0,0.0,0.0,0.0
35,6800,g00,0.0,0.0,0.0,0.0
35,6800,g05,0.0,0.0,0.0,0.0
35,6800,g10,525467825870474.94,436167087893998.1,715180935151841.5,1111388144736136.0
35,6800,g15,556172154840599.9,465961540983416.2,787055183080446.4,1183503492810015.8
35,6800,g20,551447569850917.75,461285279613111.0,773190166137138.6,1176429996179038.8
35,6800,g25,559564955204997.75,468451394859089.5,800499542071003.1,1186372381020548.2
35,6800,g30,470820320770587.8,388392818561953.06,628831836747281.5,986305743493724.5
35,6800,g35,542479798511585.4,452219516816608.94,750751343875262.0,1153713121466171.0
35,6800,g40,560013791991301.6,469264888936667.44,798117024148614.5,1191918256381608.2
35,6800,g45,558198505693729.06,465478929606599.6,798221095874995.8,1164866397893701.2
35,6800,g50,558263755562284.44,466600750278699.5,799075489730402.6,1174776314665757.5
35,6800,g55,0.0,0.0,0.0,0.0
35,68000,g00,0.0,0.0,0.0,0.0
35,68000,g05,0.0,0.0,0.0,0.0
35,68000,g10,0.0,0.0,0.0,0.0
35,68000,g15,0.0,0.0,0.0,0.0
35,68000,g20,0.0,0.0,0.0,0.0
35,68000,g25,0.0,0.0,0.0,0.0
35,68000,g30,0.0,0.0,0.0,0.0
35,68000,g35,0.0,0.0,0.0,0.0
35,68000,g40,1.564795777437509e+16,1.1465125832629092e+16,2.9548778419156696e+16,6.44652023962403e+16
35,68000,g45,1.6627745584803626e+16,1.220220573260311e+16,3.1340896690218308e+16,6.81411755782692e+16
35,68000,g50,0.0,0.0,0.0,0.0
35,68000,g55,0.0,0.0,0.0,0.0
35,6900,g00,0.0,0.0,0.0,0.0
35,6900,g05,0.0,0.0,0.0,0.0
35,6900,g10,575123718030611.9,480169645599987.7,808143911777658.1,1245527439504965.5
35,6900,g15,489324841148454.6,402163941560034.9,651868482838228.8,1036649625323389.0
35,6900,g20,547135782801331.06,452774135289758.2,743620913273357.2,1171355595047969.0
35,6900,g25,579483623547264.1,482372647089035.75,833751917067535.2,1227585205944369.8
35,6900,g30,581355712537543.8,485970763159326.5,836108762681596.5,1251120424908167.5
35,6900,g35,580045601925429.2,483968261288745.1,835343488714578.5,1239684327459473.2
35,6900,g40,565184554541959.1,470171882107284.4,782415370394567.4,1218897222415096.0
35,6900,g45,582794133548134.6,487436022520184.44,828194637240758.4,1262961748591992.0
35,6900,g50,582753154676998.9,487611741972923.2,834487341069348.2,1259849537919834.0
35,6900,g55,0.0,0.0,0.0,0.0
35,69000,g00,0.0,0.0,0.0,0.0
35,69000,g05,0.0,0.0,0.0,0.0
35,69000,g10,0.0,0.0,0.0,0.0
35,69000,g15,0.0,0.0,0.0,0.0
35,69000,g20,0.0,0.0,0.0,0.0
35,69000,g25,0.0,0.0,0.0,0.0
35,69000,g30,0.0,0.0,0.0,0.0
35,69000,g35,0.0,0.0,0.0,0.0
35,69000,g40,1.5888554491960732e+16,1.1637389388427508e+16,3.002605235790458e+16,6.557420667351319e+16
35,69000,g45,1.6955390447837682e+16,1.2439447541559466e+16,3.1975971662857984e+16,6.956834882741472e+16
35,69000,g50,0.0,0.0,0.0,0.0
35,69000,g55,0.0,0.0,0.0,0.0
35,7000,g00,0.0,0.0,0.0,0.0
35,7000,g05,0.0,0.0,0.0,0.0
35,7000,g10,605793000434082.2,505931510517161.2,863414308912740.0,1332354400598329.8
35,7000,g15,604511662817617.1,504699340387392.4,874486806696091.5,1322875506416202.5
35,7000,g20,507943622499377.7,415856463408074.7,674818098649556.0,1087649221460533.0
35,7000,g25,598305701272852.2,498548202761901.44,841910070568495.9,1313718381378766.8
35,7000,g30,587774042245816.1,487793754118591.75,813466383499857.2,1283687296237185.2
35,7000,g35,605470768253021.0,505979063248153.5,870803282378544.1,1329406389283015.0
35,7000,g40,602056729623785.1,501720455148054.7,872187792280176.5,1307187474529094.2
35,7000,g45,601052763450370.1,499548876148865.2,870081386723184.0,1292393936613431.0
35,7000,g50,568697140338850.1,469173242181558.06,771527917803927.5,1231415656857415.5
35,7000,g55,0.0,0.0,0.0,0.0
35,70000,g00,0.0,0.0,0.0,0.0
35,70000,g05,0.0,0.0,0.0,0.0
35,70000,g10,0.0,0.0,0.0,0.0
35,70000,g15,0.0,0.0,0.0,0.0
35,70000,g20,0.0,0.0,0.0,0.0
35,70000,g25,0.0,0.0,0.0,0.0
35,70000,g30,0.0,0.0,0.0,0.0
35,70000,g35,0.0,0.0,0.0,0.0
35,70000,g40,1.6145093320240302e+16,1.1821626126314714e+16,3.0529231746501572e+16,6.672218606154872e+16
35,70000,g45,1.7265617451393942e+16,1.266554431738694e+16,3.256711828475346e+16,7.086472453013789e+16
35,70000,g50,0.0,0.0,0.0,0.0
35,70000,g55,0.0,0.0,0.0,0.0
35,7200,g00,0.0,0.0,0.0,0.0
35,7200,g05,0.0,0.0,0.0,0.0
35,7200,g10,648313430244950.0,538903999117544.0,950051320656074.4,1450831357295483.5
35,7200,g15,633867418606292.1,523504696060832.9,875637179899836.8,1417202837512347.5
35,7200,g20,645682537338101.9,536049360012149.1,909836962053413.0,1454814271918305.0
35,7200,g25,544746955766163.8,442625399511706.25,720187741036998.5,1190324535876129.2
35,7200,g30,653318597271633.9,544652446891750.44,946618704728493.9,1476628883946212.8
35,7200,g35,650550311179003.1,541958503976957.0,949881460697066.1,1464946184752851.2
35,7200,g40,653916084620931.9,544572924437483.9,936202292847653.1,1478886188298643.2
35,7200,g45,645801399118238.5,535241595788152.06,946042109301412.4,1430159975398103.5
35,7200,g50,612127392644632.0,501868793702857.94,826853200919957.1,1354201304949932.0
35,7200,g55,0.0,0.0,0.0,0.0
35,7400,g00,0.0,0.0,0.0,0.0
35,7400,g05,0.0,0.0,0.0,0.0
35,7400,g10,702821181600932.5,583649680677681.9,1009492425653928.5,1629516930582213.2
35,7400,g15,693801842540967.1,573693356910716.1,977972388634009.0,1598451933708929.5
35,7400,g20,680293834114562.1,558971128617513.75,937620577162673.5,1552882740416311.8
35,7400,g25,656141970016353.0,534527333086007.9,883324791487755.2,1479374875927487.0
35,7400,g30,580627512489006.8,468397048672271.2,766009587091112.5,1293296647944698.2
35,7400,g35,691940600717805.2,572289904494612.8,1025771995514255.6,1578442693548907.8
35,7400,g40,701881050581636.5,584028900483593.0,1023297787942455.6,1630856842830427.2
35,7400,g45,701623066482141.1,583753275088045.5,1034778950277452.4,1632943474664216.0
35,7400,g50,696233771591707.6,577895000298342.5,1031476381271712.8,1606436905395718.2
35,7400,g55,0.0,0.0,0.0,0.0
35,7600,g00,0.0,0.0,0.0,0.0
35,7600,g05,0.0,0.0,0.0,0.0
35,7600,g10,745469974369437.5,618111287614083.6,1115143131461610.1,1769831059957998.0
35,7600,g15,751958819263328.5,624601082863099.9,1101034843216520.6,1792920565383036.2
35,7600,g20,749214120058873.2,622626408757789.5,1112361366247700.5,1789137522290294.0
35,7600,g25,741747812321193.6,611180782640636.2,1044309819278055.1,1747321865797814.2
35,7600,g30,753100108594398.2,623751476099271.6,1083249937722523.6,1788883084548621.2
35,7600,g35,740089160213859.8,611243389617625.0,1109610401874986.2,1738155978130846.0
35,7600,g40,612370849287060.6,490569959771548.8,807816886647553.8,1390272199159060.8
35,7600,g45,726413747628311.6,593892849857342.0,998208196368353.9,1691691327414514.2
35,7600,g50,697668033993614.2,564870727601289.0,936601440440670.0,1602634183328564.2
35,7600,g55,0.0,0.0,0.0,0.0
35,7800,g00,0.0,0.0,0.0,0.0
35,7800,g05,0.0,0.0,0.0,0.0
35,7800,g10,789350638833392.5,651559625503191.5,1196685758481827.0,1909591595744743.8
35,7800,g15,803507897953841.9,663886708530240.8,1156917823001933.0,1952297529524802.2
35,7800,g20,770973662059618.5,627142244090629.0,1057667062131559.5,1827979359897243.0
35,7800,g25,804155594770390.8,667631426305260.5,1202505489313739.0,1975516521079755.0
35,7800,g30,804127111206434.9,667055292871472.2,1182060707986857.0,1967442821662417.2
35,7800,g35,789819532311839.9,648340335544426.5,1110676555502944.2,1899153954834142.8
35,7800,g40,796368054209772.6,659982517681978.0,1202327396189311.2,1945558356139905.8
35,7800,g45,737236068192596.5,593310797425900.4,989316276372635.1,1723540272997080.8
35,7800,g50,639814216164955.8,509369535961247.0,847050934656820.4,1480647041709251.5
35,7800,g55,0.0,0.0,0.0,0.0
35,8000,g00,0.0,0.0,0.0,0.0
35,8000,g05,0.0,0.0,0.0,0.0
35,8000,g10,837483418814627.8,684572816108692.1,1176827555952779.2,2050148877601822.2
35,8000,g15,815297968813618.8,659474353853475.1,1118482645723316.6,1965256139929277.5
35,8000,g20,853734358513462.4,707016405534098.4,1257485006207551.2,2133484953688515.0
35,8000,g25,774868003366157.4,619909817212948.6,1042508746329592.6,1842826341069778.2
35,8000,g30,851719208830645.5,706686566509018.8,1278799073549141.8,2140272977641633.0
35,8000,g35,839705791139664.9,693111736668066.8,1286147339157496.0,2089916669726513.5
35,8000,g40,847160995678331.8,701978083648147.0,1288928271301136.5,2125683121570607.0
35,8000,g45,852495064867254.9,702379894546501.2,1227324197809665.2,2113686041028170.0
35,8000,g50,659779248556145.0,522196270547467.6,880030617940582.1,1556278652608203.5
35,8000,g55,0.0,0.0,0.0,0.0
35,8200,g00,0.0,0.0,0.0,0.0
35,8200,g05,0.0,0.0,0.0,0.0
35,8200,g10,854755037617623.8,687920366748766.1,1172771440907412.2,2095403610932380.5
35,8200,g15,883473878850847.2,719368209096545.0,1241113563390967.0,2201804750833671.8
35,8200,g20,905779379023626.1,751496835029551.5,1367150012664603.0,2336529634861678.5
35,8200,g25,904488300897081.1,748122098755179.2,1335302133136932.8,2312742959084347.5
35,8200,g30,806538386407853.6,641430478038429.5,1088187873475399.9,1950426470665069.0
35,8200,g35,675677564776722.6,531677154164261.94,909329581211167.1,1623074905777199.8
35,8200,g40,890509984848298.8,735374942644777.4,1376794821995658.8,2277189795900267.0
35,8200,g45,898636597355027.2,745184027626475.4,1377479089021951.5,2317238626616105.5
35,8200,g50,902494867565096.0,741502407028178.6,1299953386355107.0,2283019436120357.5
35,8200,g55,0.0,0.0,0.0,0.0
35,8400,g00,0.0,0.0,0.0,0.0
35,8400,g05,0.0,0.0,0.0,0.0
35,8400,g10,926557098038779.1,751247338722731.2,1302888126545272.0,2344414937533139.0
35,8400,g15,951216968536654.5,788794379912741.5,1439099896559560.5,2502710399192142.0
35,8400,g20,948108844428154.0,786109742288548.9,1460837265176609.5,2498757450515908.5
